"x","y","Cprod","Infra","Econ","Lprod","Nat","Fprod","FR"
1593,1539,0.462492260184298,0.763744010079849,0.74318042275421,0.423435292800344,0.395931545073375,0.543482114976425,"NC_Cereal"
1593,1540,0.462055138976338,0.768613415198197,0.74318042275421,0.432438463541388,0.39508426625387,0.557129397706363,"NC_Cereal"
1593,1541,0.462055138976338,0.773636940745695,0.74318042275421,0.440117947785573,0.39415649745158,0.568951204527224,"NC_Cereal"
1593,1542,0.462492260184298,0.778824662560759,0.758860672696046,0.447833371405123,0.392784063013239,0.580670129017747,"NC_Cereal"
1593,1543,0.460587404611503,0.837868936381725,0.735628179945997,0.455474078739589,0.391248355689022,0.594208049205233,"NC_Livestock"
1593,1544,0.461142172358075,0.835779101592299,0.880527463889628,0.461818344918976,0.389526413747081,0.608152806180515,"NC_Cereal"
1593,1545,0.461142172358075,0.840763791549795,0.751870256888972,0.464025059281337,0.388004678751259,0.620391271288062,"NC_Cereal"
1593,1546,0.460904902872599,0.835779101592299,0.751870256888972,0.465040030686752,0.386530508371385,0.629111660450671,"NC_Cereal"
1593,1547,0.461163309876829,0.775950457699023,0.751870256888972,0.466006571951555,0.385258262810756,0.641309962974188,"NC_Cereal"
1593,1548,0.461163309876829,0.788332304081057,0.825535393928802,0.466277901410615,0.383930034552846,0.653788678188672,"NC_Cereal"
1593,1551,0,0.835590473930141,0.702916882834006,0.472302602061046,0.380824941095655,0.689933837450686,"Forester"
1594,1525,0.459985471054463,0.861320608418119,0,0.387561571606252,0.402842478146393,0.446807997671069,"NC_Cereal"
1594,1526,0.460095714436744,0.941152741587589,0.921982980640299,0.387493497250896,0.402588590920492,0.450047375239109,"NC_Cereal"
1594,1527,0.460559902388211,0.839986653356295,0.878074326707015,0.387222897809774,0.402121878442545,0.450606476600927,"NC_Cereal"
1594,1528,0.461025564271255,0.829488272006728,0.749659431113306,0.386849309711701,0.401556709488393,0.45262027458871,"NC_Cereal"
1594,1529,0.460559701397542,0.822393005512145,0.749659431113306,0.387557641217109,0.401070675313446,0.455809451990632,"NC_Cereal"
1594,1530,0.460559902388211,0.888848024553173,0.738608463628761,0.386405916503399,0.400431072968491,0.457498601871575,"NC_Cereal"
1594,1531,0.461687661035399,0.810209095595577,0.736138593689829,0.385429725034089,0.399767849720224,0.45971960196429,"NC_Cereal"
1594,1532,0.462492260184298,0.72332089296038,0.736138593689829,0.385684904864932,0.39898611746582,0.462456183209677,"NC_Cereal"
1594,1533,0.462492260184298,0.703842336122305,0.736138593689829,0.386949537929397,0.398355379426644,0.467630068782967,"NC_Cereal"
1594,1534,0.462492260184298,0.681062169303963,0.736138593689829,0.388160271272689,0.398000144204104,0.47432354849835,"NC_Cereal"
1594,1535,0.462492260184298,0.647894494270592,0.6811393491363,0.389868240190843,0.397654581140351,0.481807885103326,"NC_Cereal"
1594,1536,0.462492260184298,0.631546638072575,0.74140615873107,0.392852855019888,0.3973060525648,0.490222623845977,"C_Cereal"
1594,1537,0.462492260184298,0.66272290618645,0.74140615873107,0.396388274869498,0.396802996784566,0.499233986985933,"NC_Cereal"
1594,1538,0.462492260184298,0.68285251265511,0.74318042275421,0.400971047148741,0.396217375394322,0.510479783656949,"NC_Cereal"
1594,1539,0.462492260184298,0.694815245821507,0.74318042275421,0.409611996828997,0.395498344375431,0.524139722527581,"NC_Cereal"
1594,1540,0.462857761716986,0.697952307586252,0.74318042275421,0.419274910552065,0.394719847094801,0.538100574634025,"NC_Cereal"
1594,1541,0.462055138976338,0.701152620807537,0.675758845337599,0.427534603157735,0.393859579053374,0.550158061181748,"Forester"
1594,1542,0.461387816454785,0.757629203413764,0.758860672696046,0.435211501079026,0.39257783747927,0.56214650697571,"Forester"
1594,1543,0.461142172358075,0.777250466265696,0.735628179945997,0.442857574069756,0.391111471685653,0.576253840305553,"NC_Cereal"
1594,1544,0.461142172358075,0.827147342382861,0.751870256888972,0.449410033789468,0.389460595014033,0.590579515101727,"NC_Cereal"
1594,1545,0.461142172358075,0.830946194162501,0.751870256888972,0.452069412096305,0.387976050414594,0.603229129041258,"C_Cereal"
1594,1546,0.460523891559906,0.827147342382861,0.73243980607502,0.453161839412834,0.386562917293233,0.61247572072921,"NC_Cereal"
1594,1547,0.460904902872599,0.822740336412849,0.73243980607502,0.454180369157024,0.385344356892231,0.625179157544407,"NC_Cereal"
1594,1548,0.460904902872599,0.81794553339946,0.751870256888972,0.454443047252985,0.384045524477861,0.638087620907805,"NC_Cereal"
1594,1551,0,0.776469184169355,0,0.461305019224136,0.381017222391341,0.675345899911124,"NC_Cereal"
1594,1552,0.462205915476992,0.825369830428881,0.727539032398993,0.465782025696155,0.380262298780488,0.687124798489529,"Forester"
1595,1525,0.469552593429508,0.952549752072689,0.793511432550347,0.372939519802397,0.402378755124057,0.422643754313382,"NC_Cereal"
1595,1526,0.463027799823477,0.93328612397604,0.793511432550347,0.372868090669314,0.402082726062468,0.425909455040991,"Forester"
1595,1527,0.467915457428635,0.916422750907336,0.793511432550347,0.372641403806684,0.401586629951691,0.426835187726517,"NC_Cereal"
1595,1528,0.462055138976338,0.900895402797147,0.878074326707015,0.372344130167255,0.40100193232739,0.429249598457866,"NC_Cereal"
1595,1529,0.462055138976338,0.817608526565804,0.762706689863198,0.373115871669281,0.40045629163938,0.432827000208623,"NC_Cereal"
1595,1530,0.462055138976338,0.875697245799541,0.73243980607502,0.372158130795457,0.399818359231412,0.434935234031938,"NC_Cereal"
1595,1531,0,0.802067302835648,0.675758845337599,0.371408813901229,0.399115668672283,0.437638317957279,"NC_Cereal"
1595,1532,0.462055138976338,0.718560462216943,0.736138593689829,0.371628375247467,0.398307088003081,0.440837074324288,"NC_Cereal"
1595,1533,0.461025564271255,0.664124787434836,0.736138593689829,0.37314579646307,0.397700132435466,0.446542042849691,"Forester"
1595,1534,0.460819850320908,0.636631522410274,0.74140615873107,0.374652022716263,0.397362054173577,0.453840381420507,"C_Cereal"
1595,1535,0.461142172358075,0.621351306015603,0.74140615873107,0.376648501985199,0.397028741953082,0.461923735957312,"C_Cereal"
1595,1536,0.462492260184298,0.608492012832699,0.764921981929262,0.379630103677806,0.39669310786962,0.470848310381389,"C_Cereal"
1595,1537,0.460788730265564,0.622578164486295,0.6811393491363,0.383058729423147,0.396252907348243,0.4802153626019,"NC_Cereal"
1595,1538,0.463130774043207,0.637982885576142,0.74140615873107,0.387409706131678,0.395692281690141,0.491398543928299,"Forester"
1595,1539,0.464354170750685,0.646915208747899,0.74318042275421,0.395712825689739,0.395039043314501,0.504896087472852,"Forester"
1595,1540,0.464168924350194,0.649229100433645,0.675758845337599,0.405399280580212,0.394326336874052,0.51906684225841,"Forester"
1595,1541,0.462564281840908,0.66972684347347,0.735628179945997,0.414221632986122,0.393502235528942,0.53125892356843,"NC_Cereal"
1595,1542,0.462055138976338,0.690827611834631,0.735628179945997,0.42185469045059,0.392264303955358,0.543413835007805,"C_Livestock"
1595,1543,0.462055138976338,0.751186440027274,0.735628179945997,0.429524533939053,0.39087018496732,0.558016292292862,"NC_Cereal"
1595,1544,0.462055138976338,0.769854470454989,0.735628179945997,0.436093123460668,0.389293567320262,0.572614033770971,"NC_Cereal"
1595,1545,0.460559701397542,0.772619436244438,0.73243980607502,0.439196585087528,0.387875915969145,0.585565799345217,"NC_Cereal"
1595,1547,0.460523891559906,0.81460723667169,0.73243980607502,0.441399591244184,0.38536041468254,0.608314008491098,"C_Cereal"
1595,1548,0.460523891559906,0.814442150687983,0.73243980607502,0.441651660344434,0.384111512566138,0.621546706219728,"NC_Cereal"
1595,1549,0.460904902872599,0.81794553339946,0.760676069793449,0.44298713165209,0.382981147039255,0.634807185182739,"NC_Cereal"
1595,1550,0.461163309876829,0.821183297847839,0.760676069793449,0.445830023753038,0.381981905815318,0.647404556083206,"NC_Cereal"
1595,1551,0.461163309876829,0.765673883807029,0.691670006886296,0.449761010840912,0.381191689424364,0.660286622099119,"NC_Cereal"
1595,1552,0,0.769356883343257,0.691670006886296,0.454606643825716,0.380449182275931,0.672430130625807,"NC_Cereal"
1595,1553,0,0.764464965863327,0,0.458609435467534,0.379891004016064,0.684405009679417,"Forester"
1595,1554,0.46070521864234,0.759719316171209,0.691670006886296,0.463193344001449,0.379384516389309,0.695386301697541,"Forester"
1595,1555,0.462205915476992,0.755111440826177,0.691670006886296,0.468158587826936,0.379001081190116,0.704980456331464,"Forester"
1595,1556,0.462205915476992,0.796813342768249,0.691670006886296,0.473375976927076,0.378741125252525,0.714533603059733,"Forester"
1595,1557,0.462205915476992,0.791014335889276,0.638647006726973,0.478383405389472,0.378605028071945,0.724135305281372,"Forester"
1596,1520,0.468709739056494,0.885456782888335,0.893670539976999,0.353947728762124,0.400960051529791,0.37990016975996,"Forester"
1596,1528,0,0.895031352766191,0.749659431113306,0.356372556866032,0.400251415398802,0.406088225597293,"NC_Cereal"
1596,1529,0.462492260184298,0.881631774701171,0.762706689863198,0.357297062266359,0.399656898531668,0.410098902353863,"NC_Cereal"
1596,1530,0.462492260184298,0.869042911453852,0.74230190423307,0.356383177930507,0.398983482873852,0.412659229018664,"NC_Cereal"
1596,1531,0.462492260184298,0.797999007729603,0.73243980607502,0.355718576061455,0.398302174974975,0.415866183090573,"NC_Cereal"
1596,1532,0.462492260184298,0.7161438864823,0.675758845337599,0.356006856013506,0.397526789483784,0.419538671350315,"NC_Cereal"
1596,1533,0.462492260184298,0.662406016165586,0.675758845337599,0.357741949501736,0.396947466219989,0.425292439208411,"NC_Cereal"
1596,1534,0.462564281840908,0.622332033007717,0.74140615873107,0.359518041369061,0.396585178362573,0.432747094607094,"NC_Cereal"
1596,1535,0.463130774043207,0.590363321323432,0.74140615873107,0.36155400030398,0.39631023015873,0.441017208259863,"Forester"
1596,1536,0.460857469074571,0.578959623892992,0.764921981929262,0.364522579212396,0.396031862093605,0.450071570624458,"Forester"
1596,1537,0.460788730265564,0.590564525759894,0.74140615873107,0.367944380338641,0.395654010213066,0.459841814385045,"NC_Cereal"
1596,1538,0.462564281840908,0.60304170501899,0.68280067571399,0.372134744668165,0.395160679779158,0.470971085295841,"NC_Cereal"
1596,1539,0.462564281840908,0.610168835242307,0.758860672696046,0.380531682794643,0.394573024125042,0.484652085858654,"NC_Cereal"
1596,1540,0.464354170750685,0.613483506569419,0.675758845337599,0.390289079190187,0.393910488352606,0.499009250055582,"Forester"
1596,1541,0.464354170750685,0.627989944064548,0.735628179945997,0.399171631635062,0.393152558201058,0.511644595243229,"Forester"
1596,1542,0.464168924350194,0.665927095705381,0.675758845337599,0.406860271924987,0.391959796024764,0.524247953107355,"NC_Cereal"
1596,1543,0.461712081401757,0.686568651211868,0.675758845337599,0.414535357620253,0.390636379562044,0.538994841956823,"Forester"
1596,1544,0.461687661035399,0.698746357059738,0.735628179945997,0.421147804964672,0.389132739659368,0.553815936045843,"NC_Cereal"
1596,1545,0.462231575285812,0.745528563295746,0.73243980607502,0.424297367847419,0.387781131313131,0.567013513997043,"Forester"
1596,1546,0.460559902388211,0.763624168504488,0.860717724708185,0.425495767652398,0.386507499671269,0.577001736314757,"NC_Cereal"
1596,1547,0.460559701397542,0.761128172983166,0.73243980607502,0.4269812300507,0.385367842633745,0.59034271554533,"NC_Cereal"
1596,1548,0.460523891559906,0.806086002515694,0.73243980607502,0.427610748909789,0.384138180019782,0.603820789602762,"C_Cereal"
1596,1550,0.461163309876829,0.812474396246913,0.760676069793449,0.432594576346799,0.38207823625731,0.630415262668855,"NC_Cereal"
1596,1551,0.461163309876829,0.809088454418677,0.751870256888972,0.436961464403779,0.381312478478478,0.643797758042963,"NC_Cereal"
1596,1552,0.461163309876829,0.757053467712811,0.880527463889628,0.442194841134505,0.380588736278447,0.656279167513118,"NC_Cereal"
1596,1553,0.460904902872599,0.73240459077396,0.691670006886296,0.446577519044628,0.380041817150484,0.668573811918618,"NC_Cereal"
1596,1554,0.461163309876829,0.692196639419463,0.691670006886296,0.451495831618984,0.379541445282386,0.680264349048903,"NC_Cereal"
1596,1555,0.461163309876829,0.732503028085038,0.691670006886296,0.456861948623004,0.379156930450813,0.690534584561635,"C_Cereal"
1596,1556,0.462205915476992,0.748768066729068,0.691670006886296,0.462473743228706,0.378890044713397,0.70080562520572,"Forester"
1596,1557,0,0.744463256218288,0,0.467855301942082,0.378744009413346,0.711144794294189,"Forester"
1596,1558,0,0.783235974031603,0.638647006726973,0.473150355046062,0.37874153063973,0.721400158743924,"Forester"
1597,1519,0.467948453396896,0.985720607793183,0.711949442874322,0.337290507436979,0.399251630544124,0.352614932025321,"Forester"
1597,1520,0.468023523411996,0.975385409172524,0.711949442874322,0.336788016691137,0.400003789386401,0.355988390573169,"Forester"
1597,1529,0.462231575285812,0.876427040919729,0.702397827337948,0.34168057886063,0.398750899977823,0.388407833675889,"Forester"
1597,1530,0.462857761716986,0.864229064792378,0.765459418209586,0.340768893188405,0.398043226430977,0.391155871497358,"Forester"
1597,1531,0,0.794759504296899,0.74230190423307,0.340259004240674,0.397380061996779,0.394857960144951,"Forester"
1597,1532,0.460857469074571,0.714201668985201,0.74140615873107,0.340563229344802,0.396635534758329,0.39875009673657,"NC_Cereal"
1597,1533,0.460857469074571,0.661019167195361,0.74140615873107,0.342539190126847,0.396082660700969,0.404481500282392,"NC_Cereal"
1597,1534,0.460788730265564,0.621253565766809,0.764921981929262,0.344371450294328,0.395699976646597,0.4120153186368,"NC_Cereal"
1597,1535,0.464168924350194,0.589481039240709,0.6811393491363,0.34647205453985,0.39543954117224,0.420394087514575,"NC_Cereal"
1597,1536,0.464354170750685,0.563019901731749,0.6811393491363,0.349448736746094,0.395216044871795,0.42950115511323,"Forester"
1597,1537,0.464354170750685,0.563936536572111,0.74140615873107,0.352714211292093,0.394899265578374,0.439522164137879,"Forester"
1597,1538,0.462564281840908,0.574421532229824,0.735628179945997,0.357109330257155,0.394473212246302,0.450854852479152,"Forester"
1597,1539,0.464354170750685,0.580350518730801,0.675758845337599,0.365595693185703,0.393950822493225,0.46463236865818,"NC_Cereal"
1597,1540,0.464746002061092,0.583092566628789,0.675758845337599,0.37541997672118,0.393354138011696,0.479088902174628,"Forester"
1597,1541,0.46251420166573,0.610807956676132,0.758860672696046,0.384386787839282,0.392663701945269,0.492117482337998,"Forester"
1597,1542,0.464168924350194,0.625060701149948,0.70022210397886,0.39215450047358,0.391520158961881,0.505115876941329,"Forester"
1597,1543,0.464354170750685,0.640775863653875,0.70022210397886,0.399831730056957,0.390248027092404,0.519917407514716,"Forester"
1597,1544,0.464354170750685,0.66265947755063,0.73243980607502,0.406483576360106,0.38881882535075,0.534870322208355,"NC_Cereal"
1597,1545,0.464746002061092,0.682780509860033,0.73243980607502,0.409675049060129,0.387534184645287,0.548221016073775,"C_Livestock"
1597,1546,0.462564281840908,0.694737608178125,0.73243980607502,0.410918785950967,0.386321273202615,0.558413494277873,"C_Livestock"
1597,1547,0.461687661035399,0.737809544593625,0.760676069793449,0.41242292141235,0.385200801048837,0.571940816659051,"NC_Cereal"
1597,1548,0,0.754884521333224,0.760676069793449,0.413384465899851,0.384037362919132,0.585719605971592,"NC_Cereal"
1597,1550,0.461163309876829,0.804373350543758,0.760676069793449,0.419091614151342,0.382054521405964,0.613218735291318,"C_Cereal"
1597,1551,0.461163309876829,0.801154183392595,0.760676069793449,0.423899793614263,0.381316075848303,0.627032838000491,"NC_Cereal"
1597,1552,0.461163309876829,0.797850314361329,0.751870256888972,0.429516012549613,0.380613124457791,0.639926433651057,"NC_Cereal"
1597,1553,0.461163309876829,0.748986402608095,0.751870256888972,0.434281376350139,0.380079887558217,0.652672484581913,"NC_Cereal"
1597,1554,0.461163309876829,0.735987367148912,0.751870256888972,0.439554417587716,0.379583049049049,0.66482967745602,"NC_Cereal"
1597,1555,0.461163309876829,0.720648449803169,0.751870256888972,0.44533349000285,0.379199515515515,0.675697466306888,"NC_Cereal"
1597,1557,0.460921518101287,0.723227986806703,0.751870256888972,0.457082676274251,0.378770167253226,0.697716591791037,"C_Cereal"
1597,1558,0.462205915476992,0.738626164575343,0.70003077918936,0.462792115999023,0.378747505874454,0.70871435844313,"C_Cereal"
1597,1559,0.462013634403064,0.775691728776171,0.588460784050173,0.467660841134845,0.378803857480581,0.719933366524914,"Forester"
1597,1560,0,0.770603788095687,0,0.473245522436667,0.378891052078032,0.730967878838584,"Forester"
1598,1519,0.467948453396896,0.86198707612513,0.711949442874322,0.321889352113489,0.397998942592593,0.330241621043691,"Forester"
1598,1520,0.468023523411996,0.953735786172597,0.711949442874322,0.3216738434452,0.398734232285115,0.334526140005746,"Forester"
1598,1521,0.468314557901593,0.856732080604065,0.826711432187726,0.321667586843385,0.399376578386606,0.338620783715083,"Forester"
1598,1522,0.468023523411996,0.825546688561437,0.69553271374795,0.321714980182824,0.399713942180425,0.342279310717317,"Forester"
1598,1523,0.468314557901593,0.749533559850099,0.779000126436061,0.323572440395674,0.399817721258831,0.34707307419419,"C_Livestock"
1598,1525,0,0.83672561697139,0.911650314798697,0.325661735136163,0.399485608305276,0.354780198903431,"NC_Cereal"
1598,1529,0.464354170750685,0.863104112112526,0.702397827337948,0.32739685781768,0.397580121534709,0.36812674624076,"Forester"
1598,1530,0.464354170750685,0.859556921843537,0.6811393491363,0.326482216727006,0.396927284511785,0.371077736002867,"Forester"
1598,1531,0.464354170750685,0.791727731063012,0.6811393491363,0.326153633743525,0.396314235909823,0.375271576755043,"Forester"
1598,1532,0.464354170750685,0.712369643518503,0.870053353478152,0.326601542779152,0.395623548623146,0.379589477982953,"Forester"
1598,1533,0.462564281840908,0.659706565372624,0.764921981929262,0.328739902989767,0.395102654010795,0.38576466967215,"NC_Cereal"
1598,1534,0.465968058830773,0.620230910493445,0.764921981929262,0.330619851295195,0.394747460837887,0.393285460045801,"Forester"
1598,1535,0.465468094540115,0.588643411129464,0.764921981929262,0.332684403801539,0.394541107880093,0.401980828313506,"Forester"
1598,1536,0.464168924350194,0.562310605236309,0.764921981929262,0.335999506758526,0.394370254933333,0.411357297802581,"Forester"
1598,1539,0.464354170750685,0.555257700427942,0.74140615873107,0.352008589712026,0.3932969024184,0.446202640956389,"Forester"
1598,1540,0.464354170750685,0.569974214729625,0.675758845337599,0.361571035136642,0.392766803470137,0.460375913616696,"C_Livestock"
1598,1541,0.464354170750685,0.580879997949883,0.758860672696046,0.370648281254473,0.392107846356742,0.473753785567309,"Forester"
1598,1542,0.464168924350194,0.592590723284703,0.758860672696046,0.377860904766664,0.39103622514193,0.48640464604241,"C_Livestock"
1598,1543,0.465588722440327,0.608492012832699,0.760676069793449,0.38519672262776,0.389833370101596,0.500853131579032,"NC_Cereal"
1598,1544,0.465588722440327,0.622528907648343,0.70022210397886,0.391968685644242,0.388474473149492,0.516158850814489,"NC_Cereal"
1598,1545,0.464354170750685,0.63792860957663,0.760676069793449,0.395276083880589,0.387187442176871,0.529823901719149,"Forester"
1598,1546,0.464354170750685,0.657973145476099,0.760676069793449,0.396637280211642,0.386031161437909,0.540331417856633,"Forester"
1598,1550,0.460523891559906,0.753642229864842,0.760676069793449,0.406125706465983,0.381944440446444,0.596274425503757,"C_Cereal"
1598,1551,0.460523891559906,0.793453075861719,0.760676069793449,0.411311953811519,0.381225147982063,0.610611441789477,"C_Cereal"
