"x","y","Cprod","Infra","Econ","Lprod","Nat","Fprod","FR"
1771,1557,0.478590004894793,0.507703258613736,0.646268039632363,0.428469343868295,0.602543791561606,0.577866695429528,"C_Livestock"
1771,1558,0.478590004894793,0.521314900389223,0.664790280248285,0.428952268358855,0.597861416835016,0.573404008581275,"Forester"
1771,1559,0.477868012911105,0.531278236127959,0.664790280248285,0.429272748209456,0.59226036081605,0.569631683917863,"Forester"
1771,1560,0.48088354292417,0.552604410741338,0.667260147882641,0.429650066967483,0.586365160569104,0.565497007455391,"C_Livestock"
1771,1561,0.479394905529695,0.56482425326031,0.751832603761227,0.429193113873366,0.580391334357398,0.560441198632506,"Forester"
1771,1562,0.479394905529695,0.591614920055492,0.751832603761227,0.428483001988755,0.573770315897435,0.554682550226885,"C_Cereal"
1771,1563,0,0.604178306991068,0.728748337774809,0.426532860414969,0.567429039559682,0.547714982492485,"C_Livestock"
1771,1564,0.47728614492258,0.617822212395242,0.751071229096936,0.424741482899648,0.561367334713595,0.541285875838024,"C_Cereal"
1771,1565,0.47728614492258,0.62566233228883,0.751071229096936,0.422155319691793,0.554404144237404,0.534779164107502,"C_Cereal"
1771,1568,0.47728614492258,0.678519041600585,0.726174052468171,0.408920219950619,0.534326951690821,0.513744812021563,"C_Cereal"
1771,1569,0.481313528963358,0.735685694282005,0.726174052468171,0.4043216093503,0.527774816432657,0.506515238786193,"C_Cereal"
1771,1570,0.481313528963358,0.760892493417542,0.726174052468171,0.396416923153066,0.520641194009056,0.498676168068286,"C_Cereal"
1771,1572,0.47960209341162,0.823088429006356,0.726174052468171,0.391379977551027,0.505804180333688,0.482957146133885,"C_Cereal"
1771,1573,0.478450282880968,0.832417631431071,0.74911035021215,0.389592681524339,0.497939608139744,0.473495607157162,"C_Cereal"
1771,1574,0.47868202512303,0.783100480931146,0.74911035021215,0.389789819158788,0.490461515316295,0.463234162876684,"C_Cereal"
1771,1575,0.47868202512303,0.790162472528492,0.747892104887864,0.389943819006844,0.483237200586725,0.453011387363915,"C_Cereal"
